source_label,model_name,quantity_id,n_successful_runs,pooled_point_estimate,pooled_90_interval,reml_predictive_90_interval,bayes_predictive_90_interval,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,source_dir
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_8,15,0.22666666666666666,"[0.05051, 0.7572]","[0.06503, 0.6929]","[0.1107, 0.4282]",288.53333333333336,0.0010433999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_9,15,0.194,"[0.03509, 0.8172]","[0.05222, 0.619]","[0.08626, 0.3917]",276.53333333333336,0.0009894,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.secondary,15,0.32,"[0.05798, 1.025]","[0.01982, 2.627]","[0.06208, 1.297]",258.6666666666667,0.00092,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,production.capital_labor_substitution,15,0.8333333333333334,"[0.3681, 1.589]","[0.4366, 1.541]","[0.5816, 1.187]",248.73333333333332,0.0008782999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,tax.capital_gains_realizations.elasticity,15,-0.7866666666666667,"[-4.607, 1.653]","[-9.549, 1.955]","[-7.665, 1.724]",272.6,0.0009756999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,tax.elasticity_of_taxable_income.top_earners,15,0.48333333333333334,"[0.1073, 1.366]","[0.0479, 1.006]","[0.2189, 0.7658]",247.4,0.0008807999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,trade.armington_elasticity.import_domestic,15,2.4,"[0.8719, 7.603]","[0.907, 5.624]","[1.383, 4]",246.53333333333333,0.0008778999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,household.intertemporal_elasticity_of_substitution,15,0.7533333333333334,"[0.214, 1.896]","[0.271, 1.747]","[0.4257, 1.243]",334.46666666666664,0.0003508833333333334,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.extensive_margin.single_mothers,15,0.25066666666666665,"[-0.03352, 0.8706]","[-0.05413, 0.5119]","[0.03161, 0.4027]",292.8,0.00030062000000000003,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.frisch_elasticity.prime_age,15,0.7,"[0.1621, 1.761]","[0.2707, 1.748]","[0.4026, 1.23]",297.3333333333333,0.00030418666666666666,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.income_elasticity.prime_age,15,-0.05466666666666666,"[-0.5576, 0.2644]","[-0.2393, 0.1859]","[-0.1942, 0.1456]",311.6666666666667,0.0003230833333333333,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.marshallian_wage_elasticity.prime_age,15,0.14133333333333334,"[-0.4327, 0.6749]","[-0.1597, 0.4504]","[-0.06565, 0.346]",318.8,0.00033143999999999996,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.income_elasticity,15,0.13866666666666666,"[-0.04542, 0.4872]","[-0.1017, 0.3166]","[-0.009451, 0.2436]",294.93333333333334,0.0002992266666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.all,15,0.2946666666666667,"[0.0586, 0.9319]","[0.09823, 0.7501]","[0.1215, 0.6201]",307.26666666666665,0.0003124033333333333,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_1,15,0.32466666666666666,"[0.0126, 1.098]","[0.002886, 4.575]","[0.01984, 3.039]",282.8,0.0002821,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_10,15,0.6866666666666668,"[0.1489, 1.62]","[0.3059, 1.411]","[0.3313, 1.317]",278.6666666666667,0.00027693333333333336,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_2,15,0.502,"[0.0645, 1.593]","[0.1398, 1.263]","[0.1414, 1.27]",272.0,0.00026859999999999997,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_3,15,0.48933333333333334,"[0.09123, 1.303]","[0.2087, 1.14]","[0.2078, 1.122]",267.6,0.0002631,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_4,15,0.5113333333333333,"[0.1043, 1.539]","[0.196, 1.198]","[0.2328, 1.036]",257.73333333333335,0.00025076666666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_5,15,0.6433333333333333,"[0.04994, 1.785]","[0.06213, 3.317]","[0.06268, 3.337]",281.26666666666665,0.0002801833333333333,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_6,15,0.5473333333333333,"[0.09401, 1.67]","[0.1952, 1.282]","[0.2074, 1.207]",285.93333333333334,0.0002860166666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_7,15,0.5646666666666668,"[0.07447, 1.708]","[0.2138, 1.369]","[0.2027, 1.415]",274.6666666666667,0.00027193333333333335,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_8,15,0.6593333333333333,"[0.1213, 1.504]","[0.06183, 3.476]","[0.07975, 3.166]",262.73333333333335,0.0002570166666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.primary.decile_9,15,0.628,"[0.1405, 1.526]","[0.299, 1.194]","[0.2908, 1.213]",279.06666666666666,0.0002774333333333334,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,labor_supply.policy_response.substitution_elasticity.secondary,15,0.3733333333333333,"[0.05463, 1.192]","[0.02632, 2.839]","[0.07939, 1.503]",275.93333333333334,0.0002765966666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,production.capital_labor_substitution,15,0.8466666666666668,"[0.3432, 1.823]","[0.4269, 1.549]","[0.5632, 1.205]",300.6,0.00030827000000000003,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,tax.capital_gains_realizations.elasticity,15,-0.05666666666666667,"[-1.442, 1.388]","[-1.793, 0.8325]","[-2.22, 0.797]",317.93333333333334,0.00032713666666666665,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,tax.elasticity_of_taxable_income.top_earners,15,0.4766666666666667,"[0.07079, 1.299]","[0.07192, 0.967]","[0.2269, 0.7529]",293.1333333333333,0.0003013166666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
gpt-5.4-nano-elasticities-batch15,gpt-5.4-nano,trade.armington_elasticity.import_domestic,15,2.1733333333333333,"[0.82, 6.68]","[0.9116, 4.354]","[1.225, 3.39]",297.3333333333333,0.00030684666666666664,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-nano-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,household.intertemporal_elasticity_of_substitution,15,0.5,"[0.1149, 1.991]","[0.1178, 1.692]","[0.2264, 1.033]",993.3333333333334,0.00029296,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.extensive_margin.single_mothers,15,0.3,"[0.002195, 1.424]","[-0.1675, 0.9318]","[0.01856, 0.6337]",986.1333333333333,0.00028995999999999997,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.frisch_elasticity.prime_age,15,0.3,"[0.05, 1.487]","[0.05697, 1.431]","[0.119, 0.7358]",1015.6666666666666,0.00030095333333333334,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.income_elasticity.prime_age,15,0.09000000000000001,"[-0.08511, 0.3974]","[-0.1444, 0.2721]","[-0.04519, 0.1915]",1000.9333333333333,0.00029486,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.marshallian_wage_elasticity.prime_age,15,0.11333333333333334,"[-0.2551, 0.8518]","[-0.2452, 0.4889]","[-0.09378, 0.3176]",1006.2,0.00029672333333333336,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.income_elasticity,15,0.10333333333333333,"[-0.08615, 0.5103]","[-0.1711, 0.3334]","[-0.0462, 0.2361]",1010.8,0.00029763999999999995,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.all,15,0.3,"[0.04565, 1.191]","[0.01563, 2.825]","[0.06105, 1.239]",1036.6666666666667,0.00030451333333333334,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_1,15,0.1,"[-0.08125, 0.7601]","[2.559e-06, 4.994]","[0.0002771, 4.413]",1030.9333333333334,0.00030560999999999994,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_10,15,0.3733333333333333,"[0.05256, 2.176]","[0.06701, 1.437]","[0.1302, 0.8498]",1035.4,0.00030491666666666666,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_2,15,0.26,"[0.01855, 1.192]","[0.001551, 4.575]","[0.0166, 2.504]",1034.8,0.0003063466666666667,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_3,15,0.2866666666666667,"[0.04375, 1.194]","[0.01559, 2.736]","[0.05941, 1.196]",1037.4666666666667,0.0003054266666666666,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_4,15,0.3,"[0.05, 1.197]","[0.05942, 1.265]","[0.1224, 0.6984]",1043.2,0.0003105466666666666,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_5,15,0.3,"[0.05, 1.199]","[0.05805, 1.288]","[0.1208, 0.7065]",1045.9333333333334,0.00030965999999999996,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_6,15,0.3,"[0.05, 1.199]","[0.05789, 1.29]","[0.1206, 0.7075]",1047.0,0.0003101933333333333,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_7,15,0.3,"[0.05, 1.199]","[0.05789, 1.29]","[0.1206, 0.7075]",1042.2666666666667,0.00030906999999999994,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_8,15,0.30666666666666664,"[0.05, 1.375]","[0.05852, 1.314]","[0.1221, 0.7214]",1045.6,0.0003121933333333333,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.primary.decile_9,15,0.4,"[0.05286, 2.102]","[0.0725, 1.57]","[0.1391, 0.9511]",1038.1333333333334,0.00030747999999999995,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,labor_supply.policy_response.substitution_elasticity.secondary,15,0.3,"[0.02213, 1.2]","[0.0005049, 4.879]","[0.009743, 3.38]",1005.3333333333334,0.00029335,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,production.capital_labor_substitution,15,0.72,"[0.3077, 1.498]","[0.3458, 1.438]","[0.4788, 1.069]",1013.8666666666667,0.0003029033333333333,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,tax.capital_gains_realizations.elasticity,15,-0.7,"[-1.981, 0.1726]","[-1.676, 0.07663]","[-1.221, -0.2415]",1036.0666666666666,0.0003065233333333333,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,tax.elasticity_of_taxable_income.top_earners,15,0.4,"[0.1008, 1.195]","[-0.01396, 0.9212]","[0.1552, 0.6787]",995.9333333333333,0.00029637999999999995,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.1-fast-elasticities-batch15,grok-4.1-fast,trade.armington_elasticity.import_domestic,15,1.5,"[0.5113, 3]","[0.6406, 3.315]","[0.937, 2.359]",979.0666666666667,0.00028962666666666666,/Users/maxghenis/llm-econ-beliefs/results/grok-4.1-fast-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,household.intertemporal_elasticity_of_substitution,14,0.9642857142857143,"[0.162, 3.446]","[0.2122, 2.868]","[0.3797, 2.09]",2153.8571428571427,0.008894,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.extensive_margin.single_mothers,11,0.4772727272727273,"[0.06257, 1.448]","[0.007682, 1.027]","[0.1668, 0.7957]",2344.2727272727275,0.01020789090909091,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.frisch_elasticity.prime_age,14,0.45357142857142857,"[0.0844, 1.953]","[0.1124, 1.605]","[0.2034, 0.9483]",2600.4285714285716,0.011714,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.income_elasticity.prime_age,11,-0.09090909090909091,"[-0.3938, 0.09755]","[-0.2878, 0.08849]","[-0.207, 0.01683]",2461.5454545454545,0.010827163636363636,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.marshallian_wage_elasticity.prime_age,12,0.12916666666666668,"[-0.1737, 0.6594]","[-0.1625, 0.4342]","[-0.04583, 0.3052]",2510.0,0.0109488,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.income_elasticity,13,-0.11153846153846153,"[-0.3986, 0.141]","[-0.3287, 0.09346]","[-0.2342, 0.009769]",2582.153846153846,0.011494092307692308,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.all,14,0.3464285714285714,"[0.07391, 0.9953]","[0.103, 1.021]","[0.1722, 0.6571]",2380.3571428571427,0.010137228571428571,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_1,13,0.26153846153846155,"[0.0521, 0.7844]","[0.07673, 0.8257]","[0.1289, 0.5215]",2102.6923076923076,0.008485569230769232,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_10,14,0.3,"[0.06923, 0.8862]","[0.09573, 0.8244]","[0.1536, 0.5425]",2232.9285714285716,0.009293571428571429,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_2,14,0.25357142857142856,"[0.05193, 0.7621]","[0.07539, 0.7948]","[0.1281, 0.4953]",2266.9285714285716,0.009464657142857142,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_3,12,0.24583333333333335,"[0.05094, 0.694]","[0.07273, 0.7725]","[0.1212, 0.4894]",2185.75,0.0089817,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_4,14,0.25357142857142856,"[0.05088, 0.8417]","[0.07292, 0.8029]","[0.125, 0.4972]",2126.0,0.008652,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_5,11,0.2727272727272727,"[0.05625, 0.7731]","[0.08786, 0.805]","[0.1401, 0.5316]",2364.0,0.010059054545454546,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_6,13,0.2653846153846154,"[0.05349, 0.7825]","[0.08066, 0.8052]","[0.1338, 0.5135]",2120.230769230769,0.008546492307692308,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_7,13,0.25,"[0.05297, 0.7648]","[0.07564, 0.7604]","[0.1261, 0.4811]",2216.0,0.009324923076923076,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_8,13,0.2692307692307692,"[0.05676, 0.8455]","[0.08437, 0.7849]","[0.1379, 0.5066]",2193.846153846154,0.0090768,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.primary.decile_9,13,0.28076923076923077,"[0.05646, 0.7884]","[0.08822, 0.8383]","[0.1425, 0.5484]",2288.923076923077,0.009727015384615385,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,labor_supply.policy_response.substitution_elasticity.secondary,13,0.39230769230769236,"[0.1043, 1.06]","[0.1338, 1.023]","[0.2109, 0.6926]",2228.5384615384614,0.009372953846153846,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,production.capital_labor_substitution,15,0.7866666666666667,"[0.3128, 1.737]","[0.3839, 1.537]","[0.5239, 1.159]",2445.4666666666667,0.010691520000000001,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,tax.capital_gains_realizations.elasticity,15,-0.5866666666666667,"[-1.859, -0.008033]","[-1.291, 0.04413]","[-0.962, -0.2013]",2534.6666666666665,0.011085919999999999,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,tax.elasticity_of_taxable_income.top_earners,15,0.5066666666666666,"[0.1548, 1.319]","[0.08128, 1.03]","[0.2557, 0.7889]",2159.2,0.00914576,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
grok-4.20-elasticities-batch15,grok-4.20,trade.armington_elasticity.import_domestic,15,2.066666666666667,"[0.5208, 7.925]","[0.5647, 6.046]","[0.9833, 3.918]",2302.2,0.00991592,/Users/maxghenis/llm-econ-beliefs/results/grok-4.20-elasticities-batch15
